"dataset","configuration","seed","calibration","coverage","retained_images","selective_risk_pct","confidence_threshold"
"MultiCrop-88","dual_none","2034","raw","0.3085339168490153","2397","0.0","0.9999999913315102"
"MultiCrop-88","dual_none","2034","raw","0.3134251512421161","2435","0.0","0.9999999911076457"
"MultiCrop-88","dual_none","2034","raw","0.3184451023297722","2474","0.04042037186742118","0.9999999907007248"
"MultiCrop-88","dual_none","2034","raw","0.32346505341742826","2513","0.03979307600477517","0.9999999903209426"
"MultiCrop-88","dual_none","2034","raw","0.328356287810529","2551","0.03920031360250882","0.9999999899015021"
"MultiCrop-88","dual_none","2034","raw","0.3333762388981851","2590","0.03861003861003861","0.9999999895036272"
"MultiCrop-88","dual_none","2034","raw","0.33839618998584114","2629","0.038037276531000384","0.999999988990507"
"MultiCrop-88","dual_none","2034","raw","0.34328742437894194","2667","0.03749531308586427","0.9999999887255587"
"MultiCrop-88","dual_none","2034","raw","0.348307375466598","2706","0.03695491500369549","0.9999999882673288"
"MultiCrop-88","dual_none","2034","raw","0.3533273265542541","2745","0.03642987249544627","0.9999999878707501"
"MultiCrop-88","dual_none","2034","raw","0.3582185609473549","2783","0.035932446999640676","0.9999999874418884"
"MultiCrop-88","dual_none","2034","raw","0.36323851203501095","2822","0.03543586109142452","0.9999999869030105"
"MultiCrop-88","dual_none","2034","raw","0.36812974642811175","2860","0.03496503496503497","0.9999999864687756"
"MultiCrop-88","dual_none","2034","raw","0.3731496975157678","2899","0.03449465332873405","0.9999999859979605"
"MultiCrop-88","dual_none","2034","raw","0.3781696486034239","2938","0.03403675970047651","0.9999999854429829"
"MultiCrop-88","dual_none","2034","raw","0.38306088299652463","2976","0.03360215053763441","0.9999999849050518"
"MultiCrop-88","dual_none","2034","raw","0.3880808340841807","3015","0.03316749585406302","0.9999999842593448"
"MultiCrop-88","dual_none","2034","raw","0.3931007851718368","3054","0.03274394237066143","0.9999999835471745"
"MultiCrop-88","dual_none","2034","raw","0.39799201956493757","3092","0.03234152652005175","0.9999999830086638"
"MultiCrop-88","dual_none","2034","raw","0.40301197065259364","3131","0.031938677738741615","0.9999999822573423"
"MultiCrop-88","dual_none","2034","raw","0.4080319217402497","3170","0.03154574132492114","0.9999999816554942"
"MultiCrop-88","dual_none","2034","raw","0.4129231561333505","3208","0.031172069825436407","0.999999981136081"
"MultiCrop-88","dual_none","2034","raw","0.4179431072210066","3247","0.030797659377887282","0.9999999803305438"
"MultiCrop-88","dual_none","2034","raw","0.42296305830866265","3286","0.030432136335970784","0.9999999795630379"
"MultiCrop-88","dual_none","2034","raw","0.4278542927017634","3324","0.030084235860409148","0.9999999785431495"
"MultiCrop-88","dual_none","2034","raw","0.43287424378941947","3363","0.02973535533749628","0.9999999776906423"
"MultiCrop-88","dual_none","2034","raw","0.43789419487707554","3402","0.029394473838918283","0.9999999766025908"
"MultiCrop-88","dual_none","2034","raw","0.44278542927017633","3440","0.029069767441860465","0.9999999755091021"
"MultiCrop-88","dual_none","2034","raw","0.4478053803578324","3479","0.028743891922966367","0.9999999746471595"
"MultiCrop-88","dual_none","2034","raw","0.4528253314454885","3518","0.02842524161455372","0.9999999738050014"
"MultiCrop-88","dual_none","2034","raw","0.4577165658385893","3556","0.028121484814398204","0.9999999727213337"
"MultiCrop-88","dual_none","2034","raw","0.46273651692624534","3595","0.027816411682892908","0.9999999715151776"
"MultiCrop-88","dual_none","2034","raw","0.46762775131934614","3633","0.027525461051472612","0.9999999704687788"
"MultiCrop-88","dual_none","2034","raw","0.4726477024070022","3672","0.027233115468409588","0.9999999693296595"
"MultiCrop-88","dual_none","2034","raw","0.4776676534946583","3711","0.026946914578280787","0.9999999676591004"
"MultiCrop-88","dual_none","2034","raw","0.482558887887759","3749","0.026673779674579887","0.9999999656098401"
"MultiCrop-88","dual_none","2034","raw","0.4875788389754151","3788","0.026399155227032733","0.9999999636706784"
"MultiCrop-88","dual_none","2034","raw","0.49259879006307117","3827","0.026130128037627383","0.9999999622888677"
"MultiCrop-88","dual_none","2034","raw","0.49749002445617196","3865","0.0258732212160414","0.9999999608014203"
"MultiCrop-88","dual_none","2034","raw","0.502509975543828","3904","0.025614754098360656","0.9999999588813343"
"MultiCrop-88","dual_none","2034","raw","0.5075299266314841","3943","0.025361399949277198","0.9999999571925123"
"MultiCrop-88","dual_none","2034","raw","0.5124211610245849","3981","0.025119316754584273","0.9999999552711205"
"MultiCrop-88","dual_none","2034","raw","0.517441112112241","4020","0.02487562189054726","0.9999999531083357"
"MultiCrop-88","dual_none","2034","raw","0.522461063199897","4059","0.04927322000492732","0.9999999511748291"
"MultiCrop-88","dual_none","2034","raw","0.5273522975929978","4097","0.0488162069807176","0.9999999485282662"
"MultiCrop-88","dual_none","2034","raw","0.5323722486806539","4136","0.04835589941972921","0.9999999460827802"
"MultiCrop-88","dual_none","2034","raw","0.53739219976831","4175","0.04790419161676647","0.9999999431603049"
"MultiCrop-88","dual_none","2034","raw","0.5422834341614108","4213","0.047472110135295516","0.9999999405489366"
"MultiCrop-88","dual_none","2034","raw","0.5473033852490669","4252","0.047036688617121354","0.9999999372720304"
"MultiCrop-88","dual_none","2034","raw","0.5523233363367229","4291","0.04660918200885575","0.9999999332254761"
"MultiCrop-88","dual_none","2034","raw","0.5572145707298236","4329","0.046200046200046196","0.9999999293090892"
"MultiCrop-88","dual_none","2034","raw","0.5622345218174797","4368","0.045787545787545784","0.9999999253768028"
"MultiCrop-88","dual_none","2034","raw","0.5671257562105805","4406","0.04539264639128461","0.9999999217780947"
"MultiCrop-88","dual_none","2034","raw","0.5721457072982365","4445","0.04499437570303712","0.9999999185540238"
"MultiCrop-88","dual_none","2034","raw","0.5771656583858926","4484","0.04460303300624443","0.9999999145604568"
"MultiCrop-88","dual_none","2034","raw","0.5820568927789934","4522","0.044228217602830605","0.9999999095844405"
"MultiCrop-88","dual_none","2034","raw","0.5870768438666495","4561","0.04385003288752467","0.9999999048035482"
"MultiCrop-88","dual_none","2034","raw","0.5920967949543056","4600","0.043478260869565216","0.9999998989600098"
"MultiCrop-88","dual_none","2034","raw","0.5969880293474064","4638","0.043122035360069","0.9999998935621033"
"MultiCrop-88","dual_none","2034","raw","0.6020079804350624","4677","0.04276245456489202","0.9999998874047116"
"MultiCrop-88","dual_none","2034","raw","0.6070279315227185","4716","0.04240882103477523","0.999999881200549"
"MultiCrop-88","dual_none","2034","raw","0.6119191659158193","4754","0.04206983592763988","0.9999998732722867"
"MultiCrop-88","dual_none","2034","raw","0.6169391170034754","4793","0.041727519298977674","0.9999998635231786"
"MultiCrop-88","dual_none","2034","raw","0.6219590680911314","4832","0.041390728476821195","0.9999998553102406"
"MultiCrop-88","dual_none","2034","raw","0.6268503024842322","4870","0.04106776180698152","0.9999998485484572"
"MultiCrop-88","dual_none","2034","raw","0.6318702535718883","4909","0.04074149521287431","0.9999998385116097"
"MultiCrop-88","dual_none","2034","raw","0.6368902046595444","4948","0.04042037186742118","0.999999826414684"
"MultiCrop-88","dual_none","2034","raw","0.6417814390526452","4986","0.04011231448054552","0.9999998166980516"
"MultiCrop-88","dual_none","2034","raw","0.6468013901403012","5025","0.03980099502487562","0.9999998044930718"
"MultiCrop-88","dual_none","2034","raw","0.6518213412279573","5064","0.03949447077409163","0.9999997925745885"
"MultiCrop-88","dual_none","2034","raw","0.656712575621058","5102","0.03920031360250882","0.9999997763835786"
"MultiCrop-88","dual_none","2034","raw","0.6617325267087141","5141","0.03890293717175647","0.9999997621362944"
"MultiCrop-88","dual_none","2034","raw","0.6666237611018149","5179","0.03861749372465727","0.9999997476357176"
"MultiCrop-88","dual_none","2034","raw","0.6716437121894709","5218","0.038328861632809505","0.9999997325826313"
"MultiCrop-88","dual_none","2034","raw","0.676663663277127","5257","0.038044512079132585","0.9999997087680252"
"MultiCrop-88","dual_none","2034","raw","0.6815548976702278","5295","0.03777148253068933","0.9999996877783839"
"MultiCrop-88","dual_none","2034","raw","0.6865748487578839","5334","0.03749531308586427","0.9999996668907049"
"MultiCrop-88","dual_none","2034","raw","0.69159479984554","5373","0.03722315280104225","0.9999996398074152"
"MultiCrop-88","dual_none","2034","raw","0.6964860342386407","5411","0.036961744594344856","0.9999996071721737"
"MultiCrop-88","dual_none","2034","raw","0.7015059853262968","5450","0.03669724770642202","0.999999568077373"
"MultiCrop-88","dual_none","2034","raw","0.7065259364139529","5489","0.036436509382401165","0.9999995255686357"
"MultiCrop-88","dual_none","2034","raw","0.7114171708070537","5527","0.03618599601954044","0.9999994777875314"
"MultiCrop-88","dual_none","2034","raw","0.7164371218947098","5566","0.035932446999640676","0.999999429159936"
"MultiCrop-88","dual_none","2034","raw","0.7214570729823658","5605","0.03568242640499554","0.9999993648793871"
"MultiCrop-88","dual_none","2034","raw","0.7263483073754666","5643","0.053163211057947905","0.9999993173917839"
"MultiCrop-88","dual_none","2034","raw","0.7313682584631227","5682","0.05279831045406547","0.9999992584622476"
"MultiCrop-88","dual_none","2034","raw","0.7363882095507788","5721","0.05243838489774515","0.9999991732361732"
"MultiCrop-88","dual_none","2034","raw","0.7412794439438796","5759","0.052092377148810556","0.9999991157346432"
"MultiCrop-88","dual_none","2034","raw","0.7462993950315356","5798","0.051741979993101074","0.9999990382855656"
"MultiCrop-88","dual_none","2034","raw","0.7513193461191917","5837","0.05139626520472845","0.9999989355620053"
"MultiCrop-88","dual_none","2034","raw","0.7562105805122924","5875","0.05106382978723404","0.9999988160541784"
"MultiCrop-88","dual_none","2034","raw","0.7612305315999485","5914","0.05072708826513358","0.999998668571746"
"MultiCrop-88","dual_none","2034","raw","0.7661217659930493","5952","0.05040322580645161","0.9999985539150082"
"MultiCrop-88","dual_none","2034","raw","0.7711417170807053","5991","0.06676681689200467","0.9999984135816641"
"MultiCrop-88","dual_none","2034","raw","0.7761616681683614","6030","0.06633499170812604","0.9999982465033118"
"MultiCrop-88","dual_none","2034","raw","0.7810529025614622","6068","0.06591957811470006","0.9999979891365679"
"MultiCrop-88","dual_none","2034","raw","0.7860728536491183","6107","0.08187326019322089","0.9999977780680169"
"MultiCrop-88","dual_none","2034","raw","0.7910928047367743","6146","0.08135372600065083","0.9999975158608235"
"MultiCrop-88","dual_none","2034","raw","0.7959840391298751","6184","0.09702457956015524","0.9999972397653806"
"MultiCrop-88","dual_none","2034","raw","0.8010039902175312","6223","0.11248593925759282","0.9999969388351329"
"MultiCrop-88","dual_none","2034","raw","0.8060239413051873","6262","0.11178537208559565","0.9999965390670315"
"MultiCrop-88","dual_none","2034","raw","0.8109151756982881","6300","0.1111111111111111","0.999995992252748"
"MultiCrop-88","dual_none","2034","raw","0.8159351267859442","6339","0.11042751222590313","0.9999953829368848"
"MultiCrop-88","dual_none","2034","raw","0.8209550778736002","6378","0.14111006585136407","0.9999946740097"
"MultiCrop-88","dual_none","2034","raw","0.825846312266701","6416","0.14027431421446385","0.9999940329687796"
"MultiCrop-88","dual_none","2034","raw","0.8308662633543571","6455","0.17041053446940357","0.9999929302693759"
"MultiCrop-88","dual_none","2034","raw","0.8358862144420132","6494","0.16938712657838004","0.9999915201144584"
"MultiCrop-88","dual_none","2034","raw","0.840777448835114","6532","0.1837109614206981","0.9999902242181093"
"MultiCrop-88","dual_none","2034","raw","0.84579739992277","6571","0.18262060569167554","0.9999879884598475"
"MultiCrop-88","dual_none","2034","raw","0.8508173510104261","6610","0.1815431164901664","0.9999855927916257"
"MultiCrop-88","dual_none","2034","raw","0.8557085854035268","6648","0.18050541516245489","0.9999830803035015"
"MultiCrop-88","dual_none","2034","raw","0.8607285364911829","6687","0.19440705847166143","0.999978510640617"
"MultiCrop-88","dual_none","2034","raw","0.8656197708842837","6725","0.1933085501858736","0.9999740336189336"
"MultiCrop-88","dual_none","2034","raw","0.8706397219719397","6764","0.20697811945594324","0.9999675208726282"
"MultiCrop-88","dual_none","2034","raw","0.8756596730595958","6803","0.2057915625459356","0.9999567236652988"
"MultiCrop-88","dual_none","2034","raw","0.8805509074526966","6841","0.204648443210057","0.9999439505241304"
"MultiCrop-88","dual_none","2034","raw","0.8855708585403527","6880","0.23255813953488372","0.9999291971024888"
"MultiCrop-88","dual_none","2034","raw","0.8905908096280087","6919","0.2312472900708195","0.9999081837090594"
"MultiCrop-88","dual_none","2034","raw","0.8954820440211095","6957","0.258732212160414","0.9998781147160927"
"MultiCrop-88","dual_none","2034","raw","0.9005019951087656","6996","0.2715837621497999","0.999832633861143"
"MultiCrop-88","dual_none","2034","raw","0.9055219461964217","7035","0.2985074626865672","0.9997808961856725"
"MultiCrop-88","dual_none","2034","raw","0.9104131805895225","7073","0.3393185352749894","0.9997216403400899"
"MultiCrop-88","dual_none","2034","raw","0.9154331316771785","7112","0.4077615298087739","0.9995989073430787"
"MultiCrop-88","dual_none","2034","raw","0.9204530827648346","7151","0.41952174521046004","0.999465178242173"
"MultiCrop-88","dual_none","2034","raw","0.9253443171579354","7189","0.4173042147725692","0.9992321163427936"
"MultiCrop-88","dual_none","2034","raw","0.9303642682455915","7228","0.45655783065855005","0.9988403669701723"
"MultiCrop-88","dual_none","2034","raw","0.9353842193332476","7267","0.5504334663547544","0.998274843500278"
"MultiCrop-88","dual_none","2034","raw","0.9402754537263484","7305","0.6023271731690624","0.9974018982978304"
"MultiCrop-88","dual_none","2034","raw","0.9452954048140044","7344","0.6535947712418301","0.9962334911527984"
"MultiCrop-88","dual_none","2034","raw","0.9503153559016605","7383","0.7584992550453745","0.99337377963026"
"MultiCrop-88","dual_none","2034","raw","0.9552065902947612","7421","0.8893680097021964","0.9899685554651816"
"MultiCrop-88","dual_none","2034","raw","0.9602265413824173","7460","0.938337801608579","0.9837454246964841"
"MultiCrop-88","dual_none","2034","raw","0.965117775775518","7498","1.0136036276340359","0.9747562450624778"
"MultiCrop-88","dual_none","2034","raw","0.9701377268631741","7537","1.1012339126973598","0.9630644103035809"
"MultiCrop-88","dual_none","2034","raw","0.9751576779508302","7576","1.2671594508975714","0.9411822619682114"
"MultiCrop-88","dual_none","2034","raw","0.980048912343931","7614","1.3921723141581297","0.9013735551925747"
"MultiCrop-88","dual_none","2034","raw","0.9850688634315871","7653","1.5157454592970077","0.8293063104514571"
"MultiCrop-88","dual_none","2034","raw","0.9900888145192431","7692","1.781071242849714","0.7312100261443879"
"MultiCrop-88","dual_none","2034","raw","0.9949800489123439","7730","1.9922380336351877","0.6243041298188843"
"MultiCrop-88","dual_none","2034","raw","1.0","7769","2.316900501995109","0.4419012122544833"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.010039902175312138","78","0.0","0.9999942433105815"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.014931136568412924","116","0.0","0.9999905746491724"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.019951087656068994","155","0.0","0.9999854418999705"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.02497103874372506","194","0.0","0.9999764591881996"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.029862273136825847","232","0.0","0.9999671167175525"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.034882224224481916","271","0.0","0.9999553907069331"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.03990217531213799","310","0.0","0.9999448000425429"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.04479340970523877","348","0.0","0.9999341788601338"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.04981336079289484","387","0.0","0.9999221293054237"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.054833311880550906","426","0.0","0.9999103402091293"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.059724546273651695","464","0.0","0.9998996458306065"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.06474449736130776","503","0.0","0.9998934257838286"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.06963573175440854","541","0.0","0.9998882460649055"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.07465568284206461","580","0.0","0.9998813363120372"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.07967563392972069","619","0.0","0.9998761070886341"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.08456686832282147","657","0.0","0.9998711318166119"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.08958681941047754","696","0.0","0.9998667354730164"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.09460677049813361","735","0.0","0.9998629874673083"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.09949800489123439","773","0.0","0.9998567998236731"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.10451795597889046","812","0.0","0.9998514774400131"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.10953790706654654","851","0.0","0.999846782030074"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.11442914145964732","889","0.0","0.9998435279022876"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.11944909254730339","928","0.0","0.9998391184877814"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.12446904363495945","967","0.0","0.9998347017022529"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.12936027802806024","1005","0.0","0.9998298330843451"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.13438022911571632","1044","0.0","0.9998258398081835"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.1394001802033724","1083","0.0","0.9998219586306337"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.14429141459647316","1121","0.0","0.9998180230061033"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.14931136568412923","1160","0.0","0.9998141249290152"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.1543313167717853","1199","0.0","0.9998098905448032"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.1592225511648861","1237","0.0","0.9998051154108937"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.16424250225254217","1276","0.0","0.9998008091571142"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.16913373664564293","1314","0.0","0.9997968537976217"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.174153687733299","1353","0.0","0.9997916856735534"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.17917363882095508","1392","0.0","0.9997862681027536"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.18406487321405587","1430","0.0","0.9997823775697212"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.18908482430171195","1469","0.06807351940095302","0.9997791430054969"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.194104775389368","1508","0.0663129973474801","0.9997750704930515"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.19899600978246879","1546","0.0646830530401035","0.9997696635742801"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.20401596087012486","1585","0.06309148264984228","0.9997652946895299"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.20903591195778093","1624","0.06157635467980296","0.9997616446155749"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.2139271463508817","1662","0.060168471720818295","0.9997579455508612"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.21894709743853777","1701","0.058788947677836566","0.9997539281122687"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.22396704852619384","1740","0.05747126436781609","0.9997491974604908"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.22885828291929464","1778","0.05624296962879641","0.9997441720102543"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.2338782340069507","1817","0.0550357732526142","0.9997386991300545"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.23889818509460678","1856","0.05387931034482758","0.9997339034276647"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.24378941948770755","1894","0.05279831045406547","0.9997301968507679"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.24880937057536362","1933","0.05173305742369374","0.9997242099119737"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.2538293216630197","1972","0.05070993914807302","0.9997187280238884"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.2587205560561205","2010","0.04975124378109452","0.9997123988644218"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.26374050714377656","2049","0.04880429477794046","0.9997070913204327"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.26863174153687736","2087","0.04791566842357451","0.9997010066082618"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.2736516926245334","2126","0.047036688617121354","0.9996959060711885"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.2786716437121895","2165","0.046189376443418015","0.9996918043139741"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.28356287810529024","2203","0.04539264639128461","0.9996865334634958"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.2885828291929463","2242","0.04460303300624443","0.9996827610463795"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.2936027802806024","2281","0.04384042086804033","0.999676858165062"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.2984940146737032","2319","0.043122035360069","0.9996716406845065"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.30351396576135925","2358","0.04240882103477523","0.9996662236415637"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.3085339168490153","2397","0.041718815185648725","0.9996597787618802"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.3134251512421161","2435","0.04106776180698152","0.9996538818864704"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.3184451023297722","2474","0.04042037186742118","0.9996479151108886"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.32346505341742826","2513","0.03979307600477517","0.9996411152826672"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.328356287810529","2551","0.03920031360250882","0.9996361177112195"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.3333762388981851","2590","0.03861003861003861","0.999628354352822"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.33839618998584114","2629","0.038037276531000384","0.9996211213215169"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.34328742437894194","2667","0.03749531308586427","0.9996138031095227"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.348307375466598","2706","0.03695491500369549","0.9996075362925354"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.3533273265542541","2745","0.03642987249544627","0.9996005962654582"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.3582185609473549","2783","0.035932446999640676","0.9995922023228692"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.36323851203501095","2822","0.03543586109142452","0.9995840426779894"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.36812974642811175","2860","0.03496503496503497","0.9995774514101275"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.3731496975157678","2899","0.03449465332873405","0.9995689416504785"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.3781696486034239","2938","0.03403675970047651","0.9995599017461964"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.38306088299652463","2976","0.03360215053763441","0.9995519783841734"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.3880808340841807","3015","0.03316749585406302","0.9995426036831998"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.3931007851718368","3054","0.03274394237066143","0.9995345860000002"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.39799201956493757","3092","0.03234152652005175","0.9995238699241218"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.40301197065259364","3131","0.031938677738741615","0.9995160478337942"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.4080319217402497","3170","0.03154574132492114","0.9995088361459584"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.4129231561333505","3208","0.031172069825436407","0.9995001791746327"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.4179431072210066","3247","0.030797659377887282","0.9994904566237726"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.42296305830866265","3286","0.030432136335970784","0.9994794226619442"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.4278542927017634","3324","0.030084235860409148","0.9994716570128311"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.43287424378941947","3363","0.02973535533749628","0.9994581211682134"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.43789419487707554","3402","0.029394473838918283","0.9994509066794306"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.44278542927017633","3440","0.029069767441860465","0.9994377456396066"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.4478053803578324","3479","0.028743891922966367","0.9994270478936934"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.4528253314454885","3518","0.02842524161455372","0.999416473664188"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.4577165658385893","3556","0.028121484814398204","0.9994004295443717"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.46273651692624534","3595","0.027816411682892908","0.9993855833709836"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.46762775131934614","3633","0.027525461051472612","0.9993729625068853"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.4726477024070022","3672","0.027233115468409588","0.999361255654909"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.4776676534946583","3711","0.026946914578280787","0.999350932475481"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.482558887887759","3749","0.026673779674579887","0.9993344329946853"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.4875788389754151","3788","0.026399155227032733","0.9993226380922416"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.49259879006307117","3827","0.026130128037627383","0.9993059354410612"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.49749002445617196","3865","0.0258732212160414","0.9992891838206366"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.502509975543828","3904","0.05122950819672131","0.9992736700638714"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.5075299266314841","3943","0.050722799898554397","0.999257964223219"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.5124211610245849","3981","0.050238633509168545","0.999242063576985"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.517441112112241","4020","0.04975124378109452","0.9992262363039479"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.522461063199897","4059","0.04927322000492732","0.9992112674697265"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.5273522975929978","4097","0.0488162069807176","0.9991941600603462"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.5323722486806539","4136","0.04835589941972921","0.9991762584871535"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.53739219976831","4175","0.04790419161676647","0.9991540212614239"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.5422834341614108","4213","0.047472110135295516","0.9991369980775529"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.5473033852490669","4252","0.047036688617121354","0.9991173888016519"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.5523233363367229","4291","0.04660918200885575","0.9990976574849488"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.5572145707298236","4329","0.046200046200046196","0.9990736373121174"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.5622345218174797","4368","0.045787545787545784","0.9990504129021939"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.5671257562105805","4406","0.04539264639128461","0.9990254028675898"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.5721457072982365","4445","0.04499437570303712","0.999000923449706"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.5771656583858926","4484","0.04460303300624443","0.9989683521085319"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.5820568927789934","4522","0.044228217602830605","0.9989428603735152"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.5870768438666495","4561","0.04385003288752467","0.9989117507023303"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.5920967949543056","4600","0.043478260869565216","0.9988743525547258"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.5969880293474064","4638","0.043122035360069","0.9988443904716087"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.6020079804350624","4677","0.04276245456489202","0.998817694010469"
"MultiCrop-88","dual_none","2034","temperature_scaled","0.6070279315227185","4716","0.04240882103477523","0.9987831597118854"
