"dataset","configuration","seed","calibration","nonempty_bin_index","mean_confidence","observed_accuracy","sample_fraction"
"MultiCrop-88","flat","2031","raw","5","0.7638753531068551","0.6666666666666666","0.0030892006693268117"
"MultiCrop-88","flat","2031","raw","6","0.8342332920994272","0.4857142857142857","0.004505084309434934"
"MultiCrop-88","flat","2031","raw","7","0.9035588268416472","0.64","0.0064358347277641914"
"MultiCrop-88","flat","2031","raw","8","0.999359095741685","0.9860452869931543","0.9777320118419359"
"MultiCrop-88","flat","2031","temperature_scaled","0","0.29915404143628715","0.6","0.0006435834727764191"
"MultiCrop-88","flat","2031","temperature_scaled","1","0.3774149957878805","0.75","0.0010297335564422706"
"MultiCrop-88","flat","2031","temperature_scaled","2","0.44006563604784266","0.3333333333333333","0.0034753507529926633"
"MultiCrop-88","flat","2031","temperature_scaled","3","0.4974398208749594","0.5666666666666667","0.0038615008366585145"
"MultiCrop-88","flat","2031","temperature_scaled","4","0.5667848522794773","0.56","0.0032179173638820957"
"MultiCrop-88","flat","2031","temperature_scaled","5","0.6342882831376372","0.6808510638297872","0.006049684644098339"
"MultiCrop-88","flat","2031","temperature_scaled","6","0.7008193791195133","0.5909090909090909","0.005663534560432488"
"MultiCrop-88","flat","2031","temperature_scaled","7","0.7669875716416489","0.6","0.00707941820054061"
"MultiCrop-88","flat","2031","temperature_scaled","8","0.8364233833075748","0.7076923076923077","0.00836658514609345"
"MultiCrop-88","flat","2031","temperature_scaled","9","0.9038766482934193","0.87248322147651","0.01917878748873729"
"MultiCrop-88","flat","2031","temperature_scaled","10","0.9965311716522812","0.9943943122778234","0.9414339039773458"
"MultiCrop-88","flat","2032","raw","0","0.18356187470898416","0.0","0.00012871669455528383"
"MultiCrop-88","flat","2032","raw","1","0.3512275961811792","0.0","0.00012871669455528383"
"MultiCrop-88","flat","2032","raw","2","0.43173854526567756","0.4","0.0006435834727764191"
"MultiCrop-88","flat","2032","raw","3","0.5130972814260882","0.5","0.0018020337237739735"
"MultiCrop-88","flat","2032","raw","4","0.5707391971971907","0.3125","0.0020594671128845413"
"MultiCrop-88","flat","2032","raw","5","0.6321547209483916","0.5454545454545454","0.002831767280216244"
"MultiCrop-88","flat","2032","raw","6","0.6981769995153667","0.4666666666666667","0.0019307504183292573"
"MultiCrop-88","flat","2032","raw","7","0.7712029719411462","0.47058823529411764","0.002188183807439825"
"MultiCrop-88","flat","2032","raw","8","0.8351363101227641","0.6785714285714286","0.003604067447547947"
"MultiCrop-88","flat","2032","raw","9","0.9050142032792309","0.7105263157894737","0.004891234393100785"
"MultiCrop-88","flat","2032","raw","10","0.9993106330884947","0.9856805044666316","0.9797914789548204"
"MultiCrop-88","flat","2032","temperature_scaled","0","0.08833237834310978","0.0","0.00012871669455528383"
"MultiCrop-88","flat","2032","temperature_scaled","1","0.17494543064387735","0.3333333333333333","0.00038615008366585146"
"MultiCrop-88","flat","2032","temperature_scaled","2","0.2505032146113816","0.5","0.00025743338911056766"
"MultiCrop-88","flat","2032","temperature_scaled","3","0.31688758088620456","0.25","0.0005148667782211353"
"MultiCrop-88","flat","2032","temperature_scaled","4","0.3841785147070012","0.5","0.0015446003346634059"
"MultiCrop-88","flat","2032","temperature_scaled","5","0.4322981754219179","0.4444444444444444","0.002316900501995109"
"MultiCrop-88","flat","2032","temperature_scaled","6","0.5004255935564847","0.5161290322580645","0.0039902175312137985"
"MultiCrop-88","flat","2032","temperature_scaled","7","0.5659438841388182","0.5416666666666666","0.0030892006693268117"
"MultiCrop-88","flat","2032","temperature_scaled","8","0.6411598009629742","0.6451612903225806","0.0039902175312137985"
"MultiCrop-88","flat","2032","temperature_scaled","9","0.7034143517486192","0.6190476190476191","0.00540610117132192"
"MultiCrop-88","flat","2032","temperature_scaled","10","0.7697675912197913","0.7962962962962963","0.006950701505985327"
"MultiCrop-88","flat","2032","temperature_scaled","11","0.8360330844393666","0.8021978021978022","0.011713219204530828"
"MultiCrop-88","flat","2032","temperature_scaled","12","0.9079403605600553","0.85625","0.020594671128845412"
"MultiCrop-88","flat","2032","temperature_scaled","13","0.996679643477212","0.9930098684210527","0.9391170034753508"
"MultiCrop-88","flat","2033","raw","0","0.3368294786645293","0.0","0.00025743338911056766"
"MultiCrop-88","flat","2033","raw","1","0.4202598124146144","1.0","0.00012871669455528383"
"MultiCrop-88","flat","2033","raw","2","0.5043067761412133","0.6666666666666666","0.0011584502509975544"
"MultiCrop-88","flat","2033","raw","3","0.5654166026788068","0.3076923076923077","0.0016733170292186897"
"MultiCrop-88","flat","2033","raw","4","0.636122558605563","0.5","0.002316900501995109"
"MultiCrop-88","flat","2033","raw","5","0.6948941793252597","0.5333333333333333","0.0019307504183292573"
"MultiCrop-88","flat","2033","raw","6","0.7666413414542047","0.5238095238095238","0.00270305058566096"
"MultiCrop-88","flat","2033","raw","7","0.8374720446271816","0.5","0.005663534560432488"
"MultiCrop-88","flat","2033","raw","8","0.9027531200589599","0.6153846153846154","0.006693268116874759"
"MultiCrop-88","flat","2033","raw","9","0.9993051796549255","0.9867000263365815","0.9774745784528254"
"MultiCrop-88","flat","2033","temperature_scaled","0","0.1604287401281459","0.0","0.00038615008366585146"
"MultiCrop-88","flat","2033","temperature_scaled","1","0.2181003667867432","0.0","0.00012871669455528383"
"MultiCrop-88","flat","2033","temperature_scaled","2","0.3004538910396487","0.6","0.0006435834727764191"
"MultiCrop-88","flat","2033","temperature_scaled","3","0.37101380033231807","0.3333333333333333","0.0007723001673317029"
"MultiCrop-88","flat","2033","temperature_scaled","4","0.4381466427044543","0.625","0.0010297335564422706"
"MultiCrop-88","flat","2033","temperature_scaled","5","0.5069394509992889","0.5142857142857142","0.004505084309434934"
"MultiCrop-88","flat","2033","temperature_scaled","6","0.5672480050941838","0.6","0.0038615008366585145"
"MultiCrop-88","flat","2033","temperature_scaled","7","0.6378648838075281","0.4878048780487805","0.005277384476766637"
"MultiCrop-88","flat","2033","temperature_scaled","8","0.6990659388770823","0.62","0.0064358347277641914"
"MultiCrop-88","flat","2033","temperature_scaled","9","0.7647088592111996","0.7580645161290323","0.007980435062427597"
"MultiCrop-88","flat","2033","temperature_scaled","10","0.8344048221642835","0.7816091954022989","0.011198352426309692"
"MultiCrop-88","flat","2033","temperature_scaled","11","0.9047217307366899","0.8387096774193549","0.015960870124855194"
"MultiCrop-88","flat","2033","temperature_scaled","12","0.9964958054885823","0.993576602432691","0.9418200540610117"
"MultiCrop-88","flat","2034","raw","0","0.36544006160544057","0.5","0.00025743338911056766"
"MultiCrop-88","flat","2034","raw","1","0.43090631703835974","0.42857142857142855","0.0009010168618869867"
"MultiCrop-88","flat","2034","raw","2","0.5110047902219033","0.45454545454545453","0.001415883640108122"
"MultiCrop-88","flat","2034","raw","3","0.5697871935098026","0.5","0.0025743338911056765"
"MultiCrop-88","flat","2034","raw","4","0.635129967335826","0.6666666666666666","0.0019307504183292573"
"MultiCrop-88","flat","2034","raw","5","0.707822839549238","0.35294117647058826","0.002188183807439825"
"MultiCrop-88","flat","2034","raw","6","0.7634918539389016","0.6","0.0038615008366585145"
"MultiCrop-88","flat","2034","raw","7","0.8408481307112738","0.6739130434782609","0.005920967949543055"
"MultiCrop-88","flat","2034","raw","8","0.902665340829798","0.6481481481481481","0.006950701505985327"
"MultiCrop-88","flat","2034","raw","9","0.9992723469119775","0.9883705563631558","0.9739992276998327"
"MultiCrop-88","flat","2034","temperature_scaled","0","0.19154012556625966","0.0","0.00012871669455528383"
"MultiCrop-88","flat","2034","temperature_scaled","1","0.233610003642463","0.5","0.0005148667782211353"
"MultiCrop-88","flat","2034","temperature_scaled","2","0.3048124631123247","0.4","0.0006435834727764191"
"MultiCrop-88","flat","2034","temperature_scaled","3","0.36401877485666145","0.16666666666666666","0.0015446003346634059"
"MultiCrop-88","flat","2034","temperature_scaled","4","0.44348048918594","0.5294117647058824","0.002188183807439825"
"MultiCrop-88","flat","2034","temperature_scaled","5","0.5030563863281521","0.5555555555555556","0.0034753507529926633"
"MultiCrop-88","flat","2034","temperature_scaled","6","0.5695330813293459","0.75","0.003604067447547947"
"MultiCrop-88","flat","2034","temperature_scaled","7","0.6329141682238203","0.5319148936170213","0.006049684644098339"
"MultiCrop-88","flat","2034","temperature_scaled","8","0.6964490019966856","0.6440677966101694","0.007594284978761745"
"MultiCrop-88","flat","2034","temperature_scaled","9","0.7692906456981428","0.7894736842105263","0.007336851589651178"
"MultiCrop-88","flat","2034","temperature_scaled","10","0.8372019668119736","0.8152173913043478","0.01184193589908611"
"MultiCrop-88","flat","2034","temperature_scaled","11","0.9039137376653374","0.8851351351351351","0.019050070794182004"
"MultiCrop-88","flat","2034","temperature_scaled","12","0.99634499735932","0.9946369636963697","0.9360278028060239"
"MultiCrop-88","flat","2035","raw","0","0.4390221066336186","0.25","0.0005148667782211353"
"MultiCrop-88","flat","2035","raw","1","0.4966958375578078","0.6","0.0012871669455528382"
"MultiCrop-88","flat","2035","raw","2","0.5696169804870006","0.5","0.0025743338911056765"
"MultiCrop-88","flat","2035","raw","3","0.6348413476386288","0.5625","0.0020594671128845413"
"MultiCrop-88","flat","2035","raw","4","0.7046170675864157","0.43478260869565216","0.0029604839747715277"
"MultiCrop-88","flat","2035","raw","5","0.7688710144890029","0.6428571428571429","0.003604067447547947"
"MultiCrop-88","flat","2035","raw","6","0.8330452839287219","0.64","0.0032179173638820957"
"MultiCrop-88","flat","2035","raw","7","0.9014247464030609","0.6551724137931034","0.007465568284206462"
"MultiCrop-88","flat","2035","raw","8","0.9992518025136147","0.9864205669083718","0.9763161282018278"
"MultiCrop-88","flat","2035","temperature_scaled","0","0.2076368038917608","0.0","0.00025743338911056766"
"MultiCrop-88","flat","2035","temperature_scaled","1","0.2864869636276947","0.5","0.0010297335564422706"
"MultiCrop-88","flat","2035","temperature_scaled","2","0.37156003213874333","0.5555555555555556","0.0011584502509975544"
"MultiCrop-88","flat","2035","temperature_scaled","3","0.4350253271304588","0.45454545454545453","0.001415883640108122"
"MultiCrop-88","flat","2035","temperature_scaled","4","0.5037470185697749","0.625","0.0041189342257690826"
"MultiCrop-88","flat","2035","temperature_scaled","5","0.5642415250234664","0.5161290322580645","0.0039902175312137985"
"MultiCrop-88","flat","2035","temperature_scaled","6","0.6321452523097608","0.5454545454545454","0.005663534560432488"
"MultiCrop-88","flat","2035","temperature_scaled","7","0.7008928190465294","0.7","0.0064358347277641914"
"MultiCrop-88","flat","2035","temperature_scaled","8","0.7683327364708499","0.6851851851851852","0.006950701505985327"
"MultiCrop-88","flat","2035","temperature_scaled","9","0.8344487414405302","0.8157894736842105","0.00978246878620157"
"MultiCrop-88","flat","2035","temperature_scaled","10","0.9052427420097194","0.8181818181818182","0.02123825460162183"
"MultiCrop-88","flat","2035","temperature_scaled","11","0.9967438082893874","0.9945107726087553","0.9379585532243532"
"MultiCrop-88","dual_none","2026","raw","0","0.2475301563422615","0.0","0.00012871669455528383"
"MultiCrop-88","dual_none","2026","raw","1","0.35865583377599203","0.5","0.00025743338911056766"
"MultiCrop-88","dual_none","2026","raw","2","0.5158213070323455","0.5","0.0007723001673317029"
"MultiCrop-88","dual_none","2026","raw","3","0.5635355861201892","0.375","0.0020594671128845413"
"MultiCrop-88","dual_none","2026","raw","4","0.6328995248880451","0.5","0.0020594671128845413"
"MultiCrop-88","dual_none","2026","raw","5","0.7001988192827678","0.42105263157894735","0.0024456171965503925"
"MultiCrop-88","dual_none","2026","raw","6","0.7630463935690335","0.4117647058823529","0.002188183807439825"
"MultiCrop-88","dual_none","2026","raw","7","0.8327836707643002","0.5813953488372093","0.005534817865877204"
"MultiCrop-88","dual_none","2026","raw","8","0.9035465003714498","0.5967741935483871","0.007980435062427597"
"MultiCrop-88","dual_none","2026","raw","9","0.999286194025079","0.9862923421642282","0.9765735615909383"
"MultiCrop-88","dual_none","2026","temperature_scaled","0","0.12374421915170364","0.0","0.00012871669455528383"
"MultiCrop-88","dual_none","2026","temperature_scaled","1","0.16363596219711363","0.0","0.00012871669455528383"
"MultiCrop-88","dual_none","2026","temperature_scaled","2","0.3012210643254173","0.6666666666666666","0.00038615008366585146"
"MultiCrop-88","dual_none","2026","temperature_scaled","3","0.38397068112609556","0.25","0.0005148667782211353"
"MultiCrop-88","dual_none","2026","temperature_scaled","4","0.4413008154163902","0.5384615384615384","0.0016733170292186897"
"MultiCrop-88","dual_none","2026","temperature_scaled","5","0.5038209831142962","0.4857142857142857","0.004505084309434934"
"MultiCrop-88","dual_none","2026","temperature_scaled","6","0.5692807339927263","0.39473684210526316","0.004891234393100785"
"MultiCrop-88","dual_none","2026","temperature_scaled","7","0.6312127083359323","0.6857142857142857","0.004505084309434934"
"MultiCrop-88","dual_none","2026","temperature_scaled","8","0.7002775548809719","0.6170212765957447","0.006049684644098339"
"MultiCrop-88","dual_none","2026","temperature_scaled","9","0.7664549587619115","0.7142857142857143","0.007208134895095894"
"MultiCrop-88","dual_none","2026","temperature_scaled","10","0.8341016412157769","0.8686868686868687","0.012742952760973099"
"MultiCrop-88","dual_none","2026","temperature_scaled","11","0.9056706318915531","0.8114285714285714","0.022525421547174667"
"MultiCrop-88","dual_none","2026","temperature_scaled","12","0.9964078085417954","0.9935279537317543","0.9347406358604711"
"MultiCrop-88","dual_none","2027","raw","0","0.3756022076861461","0.5","0.00025743338911056766"
"MultiCrop-88","dual_none","2027","raw","1","0.428828687910601","0.25","0.0005148667782211353"
"MultiCrop-88","dual_none","2027","raw","2","0.5025234607995978","0.4166666666666667","0.0015446003346634059"
"MultiCrop-88","dual_none","2027","raw","3","0.5650937913934541","0.46153846153846156","0.0016733170292186897"
"MultiCrop-88","dual_none","2027","raw","4","0.6442938060798222","0.5263157894736842","0.0024456171965503925"
"MultiCrop-88","dual_none","2027","raw","5","0.7052295554197285","0.64","0.0032179173638820957"
"MultiCrop-88","dual_none","2027","raw","6","0.7678171110510015","0.5652173913043478","0.0029604839747715277"
"MultiCrop-88","dual_none","2027","raw","7","0.8335594881635316","0.5454545454545454","0.004247650920324366"
"MultiCrop-88","dual_none","2027","raw","8","0.9036235240493743","0.65","0.007723001673317029"
"MultiCrop-88","dual_none","2027","raw","9","0.9993186727067003","0.9870678279229348","0.9754151113399407"
"MultiCrop-88","dual_none","2027","temperature_scaled","0","0.13225778426966975","0.0","0.00012871669455528383"
"MultiCrop-88","dual_none","2027","temperature_scaled","1","0.16590192775855686","0.0","0.00012871669455528383"
"MultiCrop-88","dual_none","2027","temperature_scaled","2","0.21671787775355159","0.0","0.00025743338911056766"
"MultiCrop-88","dual_none","2027","temperature_scaled","3","0.32663672928589116","0.5","0.0005148667782211353"
"MultiCrop-88","dual_none","2027","temperature_scaled","4","0.3711557526486273","0.5","0.0015446003346634059"
"MultiCrop-88","dual_none","2027","temperature_scaled","5","0.44413577971073215","0.3333333333333333","0.0015446003346634059"
"MultiCrop-88","dual_none","2027","temperature_scaled","6","0.5041613914033432","0.5357142857142857","0.003604067447547947"
"MultiCrop-88","dual_none","2027","temperature_scaled","7","0.5677048728968682","0.6086956521739131","0.005920967949543055"
"MultiCrop-88","dual_none","2027","temperature_scaled","8","0.6381436610782731","0.5","0.005148667782211353"
"MultiCrop-88","dual_none","2027","temperature_scaled","9","0.7007536530287911","0.6956521739130435","0.005920967949543055"
"MultiCrop-88","dual_none","2027","temperature_scaled","10","0.7705116629031238","0.7333333333333333","0.007723001673317029"
"MultiCrop-88","dual_none","2027","temperature_scaled","11","0.8355907372303395","0.7681159420289855","0.008881451924314583"
"MultiCrop-88","dual_none","2027","temperature_scaled","12","0.9041251346836912","0.8795180722891566","0.021366971296177113"
"MultiCrop-88","dual_none","2027","temperature_scaled","13","0.9965304563585567","0.9940950288382313","0.9373149697515768"
"MultiCrop-88","dual_none","2028","raw","0","0.29715609680502686","0.5","0.00025743338911056766"
"MultiCrop-88","dual_none","2028","raw","1","0.3885633466624649","0.0","0.00012871669455528383"
"MultiCrop-88","dual_none","2028","raw","2","0.43214418874204574","0.0","0.0005148667782211353"
"MultiCrop-88","dual_none","2028","raw","3","0.5127549835362012","0.5","0.0015446003346634059"
"MultiCrop-88","dual_none","2028","raw","4","0.5635066651707096","0.42105263157894735","0.0024456171965503925"
"MultiCrop-88","dual_none","2028","raw","5","0.636737443277217","0.5333333333333333","0.0019307504183292573"
"MultiCrop-88","dual_none","2028","raw","6","0.7043695836339685","0.4827586206896552","0.003732784142103231"
"MultiCrop-88","dual_none","2028","raw","7","0.7644330144784031","0.6129032258064516","0.0039902175312137985"
"MultiCrop-88","dual_none","2028","raw","8","0.8396944593191477","0.6774193548387096","0.0039902175312137985"
"MultiCrop-88","dual_none","2028","raw","9","0.9004149248110018","0.7962962962962963","0.006950701505985327"
"MultiCrop-88","dual_none","2028","raw","10","0.9991614679005429","0.9862633733984942","0.9745140944780538"
"MultiCrop-88","dual_none","2028","temperature_scaled","0","0.1449871957313516","0.0","0.00012871669455528383"
"MultiCrop-88","dual_none","2028","temperature_scaled","1","0.23352374186536715","0.25","0.0005148667782211353"
"MultiCrop-88","dual_none","2028","temperature_scaled","2","0.29902741883299716","0.5","0.00025743338911056766"
"MultiCrop-88","dual_none","2028","temperature_scaled","3","0.36307199648318894","0.25","0.0010297335564422706"
"MultiCrop-88","dual_none","2028","temperature_scaled","4","0.44038353944489567","0.3333333333333333","0.0015446003346634059"
"MultiCrop-88","dual_none","2028","temperature_scaled","5","0.4997169840853331","0.5263157894736842","0.004891234393100785"
"MultiCrop-88","dual_none","2028","temperature_scaled","6","0.5718596548305199","0.6097560975609756","0.005277384476766637"
"MultiCrop-88","dual_none","2028","temperature_scaled","7","0.6314805183472001","0.574468085106383","0.006049684644098339"
"MultiCrop-88","dual_none","2028","temperature_scaled","8","0.7034085917905377","0.7857142857142857","0.00540610117132192"
"MultiCrop-88","dual_none","2028","temperature_scaled","9","0.7712874969747154","0.8285714285714286","0.009010168618869868"
"MultiCrop-88","dual_none","2028","temperature_scaled","10","0.8364006477241203","0.7710843373493976","0.010683485648088556"
"MultiCrop-88","dual_none","2028","temperature_scaled","11","0.9029334155055997","0.8690476190476191","0.02162440468528768"
"MultiCrop-88","dual_none","2028","temperature_scaled","12","0.9966212416138434","0.9935199227905694","0.9335821856094736"
"MultiCrop-88","dual_none","2029","raw","0","0.29252705744702134","0.0","0.00012871669455528383"
"MultiCrop-88","dual_none","2029","raw","1","0.38466752565755147","0.0","0.00012871669455528383"
"MultiCrop-88","dual_none","2029","raw","2","0.45366077722598164","0.5","0.00025743338911056766"
"MultiCrop-88","dual_none","2029","raw","3","0.5182254334795506","0.18181818181818182","0.001415883640108122"
"MultiCrop-88","dual_none","2029","raw","4","0.5692864970868773","0.29411764705882354","0.002188183807439825"
"MultiCrop-88","dual_none","2029","raw","5","0.6215927190343454","0.5555555555555556","0.002316900501995109"
"MultiCrop-88","dual_none","2029","raw","6","0.6994505962789511","0.5714285714285714","0.003604067447547947"
"MultiCrop-88","dual_none","2029","raw","7","0.7684122536510684","0.5454545454545454","0.004247650920324366"
"MultiCrop-88","dual_none","2029","raw","8","0.8368741100502126","0.6774193548387096","0.0039902175312137985"
"MultiCrop-88","dual_none","2029","raw","9","0.9027910010839807","0.6986301369863014","0.00939631870253572"
"MultiCrop-88","dual_none","2029","raw","10","0.9991121645003116","0.9890124437384167","0.972325910670614"
"MultiCrop-88","dual_none","2029","temperature_scaled","0","0.1254794454073851","0.0","0.00012871669455528383"
"MultiCrop-88","dual_none","2029","temperature_scaled","1","0.22786057688675634","0.3333333333333333","0.00038615008366585146"
"MultiCrop-88","dual_none","2029","temperature_scaled","2","0.31535791938670354","0.4","0.0006435834727764191"
"MultiCrop-88","dual_none","2029","temperature_scaled","3","0.37219314107201107","0.4","0.0006435834727764191"
"MultiCrop-88","dual_none","2029","temperature_scaled","4","0.44045513133322156","0.4666666666666667","0.0019307504183292573"
"MultiCrop-88","dual_none","2029","temperature_scaled","5","0.5045514475236479","0.47619047619047616","0.00540610117132192"
"MultiCrop-88","dual_none","2029","temperature_scaled","6","0.5681834929321259","0.45714285714285713","0.004505084309434934"
"MultiCrop-88","dual_none","2029","temperature_scaled","7","0.6307857017780717","0.6222222222222222","0.005792251254987772"
"MultiCrop-88","dual_none","2029","temperature_scaled","8","0.7006569103949621","0.7547169811320755","0.006821984811430043"
"MultiCrop-88","dual_none","2029","temperature_scaled","9","0.7675615269708544","0.8133333333333334","0.009653752091646286"
"MultiCrop-88","dual_none","2029","temperature_scaled","10","0.8328470740581528","0.8421052631578947","0.012228085982751963"
"MultiCrop-88","dual_none","2029","temperature_scaled","11","0.9045837073965841","0.9041095890410958","0.01879263740507144"
"MultiCrop-88","dual_none","2029","temperature_scaled","12","0.9968362609016933","0.9940681473306663","0.9330673188312524"
"MultiCrop-88","dual_none","2030","raw","0","0.257218241576752","0.0","0.00012871669455528383"
"MultiCrop-88","dual_none","2030","raw","1","0.2933362720151685","0.0","0.00012871669455528383"
"MultiCrop-88","dual_none","2030","raw","2","0.375135424374397","0.0","0.00012871669455528383"
"MultiCrop-88","dual_none","2030","raw","3","0.45905269865941567","1.0","0.00025743338911056766"
"MultiCrop-88","dual_none","2030","raw","4","0.5073818909884668","0.5333333333333333","0.0019307504183292573"
"MultiCrop-88","dual_none","2030","raw","5","0.5663085519458331","0.2608695652173913","0.0029604839747715277"
"MultiCrop-88","dual_none","2030","raw","6","0.6300242547149307","0.5","0.002831767280216244"
"MultiCrop-88","dual_none","2030","raw","7","0.6948129138375584","0.5333333333333333","0.0019307504183292573"
"MultiCrop-88","dual_none","2030","raw","8","0.7689867667520582","0.42857142857142855","0.00270305058566096"
"MultiCrop-88","dual_none","2030","raw","9","0.8361103038411183","0.48484848484848486","0.004247650920324366"
"MultiCrop-88","dual_none","2030","raw","10","0.9064005958007211","0.7321428571428571","0.007208134895095894"
"MultiCrop-88","dual_none","2030","raw","11","0.9992432932815046","0.9875973083520253","0.975543828034496"
"MultiCrop-88","dual_none","2030","temperature_scaled","0","0.16381154365514375","0.0","0.00025743338911056766"
"MultiCrop-88","dual_none","2030","temperature_scaled","1","0.2657730247261478","0.0","0.00025743338911056766"
"MultiCrop-88","dual_none","2030","temperature_scaled","2","0.3042494040625496","0.2857142857142857","0.0009010168618869867"
"MultiCrop-88","dual_none","2030","temperature_scaled","3","0.37150136432738434","0.6","0.0012871669455528382"
"MultiCrop-88","dual_none","2030","temperature_scaled","4","0.4384550802352666","0.5263157894736842","0.0024456171965503925"
"MultiCrop-88","dual_none","2030","temperature_scaled","5","0.49884268106477725","0.4444444444444444","0.0034753507529926633"
"MultiCrop-88","dual_none","2030","temperature_scaled","6","0.562952866705798","0.5142857142857142","0.004505084309434934"
"MultiCrop-88","dual_none","2030","temperature_scaled","7","0.6339896290268212","0.5","0.004633801003990218"
"MultiCrop-88","dual_none","2030","temperature_scaled","8","0.6994976337638442","0.6170212765957447","0.006049684644098339"
"MultiCrop-88","dual_none","2030","temperature_scaled","9","0.768889897928944","0.7941176470588235","0.0087527352297593"
"MultiCrop-88","dual_none","2030","temperature_scaled","10","0.8326012957528048","0.7922077922077922","0.009911185480756854"
"MultiCrop-88","dual_none","2030","temperature_scaled","11","0.9025794977011611","0.9197080291970803","0.017634187154073885"
"MultiCrop-88","dual_none","2030","temperature_scaled","12","0.9966316133016132","0.9928786633798959","0.9398893036426824"
"MultiCrop-88","dual_none","2031","raw","0","0.3144806447434461","0.0","0.00012871669455528383"
"MultiCrop-88","dual_none","2031","raw","1","0.3812357559087145","0.0","0.00025743338911056766"
"MultiCrop-88","dual_none","2031","raw","2","0.4435546738709986","0.6666666666666666","0.00038615008366585146"
"MultiCrop-88","dual_none","2031","raw","3","0.5076135116478699","0.18181818181818182","0.001415883640108122"
"MultiCrop-88","dual_none","2031","raw","4","0.5698930234303797","0.5714285714285714","0.0018020337237739735"
"MultiCrop-88","dual_none","2031","raw","5","0.6421736118248417","0.5","0.0030892006693268117"
"MultiCrop-88","dual_none","2031","raw","6","0.7039195092639912","0.6153846153846154","0.0033466340584373793"
"MultiCrop-88","dual_none","2031","raw","7","0.7652402561667313","0.6086956521739131","0.0029604839747715277"
"MultiCrop-88","dual_none","2031","raw","8","0.8268405016163546","0.7037037037037037","0.0034753507529926633"
"MultiCrop-88","dual_none","2031","raw","9","0.9072639673893137","0.6779661016949152","0.007594284978761745"
"MultiCrop-88","dual_none","2031","raw","10","0.9993620580026839","0.9870695342393455","0.975543828034496"
"MultiCrop-88","dual_none","2031","temperature_scaled","0","0.14709554251610943","0.0","0.00012871669455528383"
"MultiCrop-88","dual_none","2031","temperature_scaled","1","0.2483414445141104","0.5","0.00025743338911056766"
"MultiCrop-88","dual_none","2031","temperature_scaled","2","0.30215368918268426","0.42857142857142855","0.0009010168618869867"
"MultiCrop-88","dual_none","2031","temperature_scaled","3","0.3621350832675601","0.3333333333333333","0.00038615008366585146"
"MultiCrop-88","dual_none","2031","temperature_scaled","4","0.43418392969728115","0.375","0.0020594671128845413"
"MultiCrop-88","dual_none","2031","temperature_scaled","5","0.5029008059721272","0.5609756097560976","0.005277384476766637"
"MultiCrop-88","dual_none","2031","temperature_scaled","6","0.5667406848558789","0.5128205128205128","0.005019951087656069"
"MultiCrop-88","dual_none","2031","temperature_scaled","7","0.6289482502906631","0.7692307692307693","0.005019951087656069"
"MultiCrop-88","dual_none","2031","temperature_scaled","8","0.7054778742802302","0.673469387755102","0.006307118033208907"
"MultiCrop-88","dual_none","2031","temperature_scaled","9","0.7649334815374114","0.6792452830188679","0.006821984811430043"
"MultiCrop-88","dual_none","2031","temperature_scaled","10","0.8356736196516408","0.8354430379746836","0.010168618869867422"
"MultiCrop-88","dual_none","2031","temperature_scaled","11","0.902616502257246","0.8581081081081081","0.019050070794182004"
"MultiCrop-88","dual_none","2031","temperature_scaled","12","0.9966879986561542","0.9939659901261657","0.9386021366971297"
"MultiCrop-88","dual_none","2032","raw","0","0.3873697205990563","0.0","0.00025743338911056766"
"MultiCrop-88","dual_none","2032","raw","1","0.4330493740717904","0.0","0.00012871669455528383"
"MultiCrop-88","dual_none","2032","raw","2","0.5099491266072581","0.6153846153846154","0.0016733170292186897"
"MultiCrop-88","dual_none","2032","raw","3","0.5702655692483011","0.3","0.0025743338911056765"
"MultiCrop-88","dual_none","2032","raw","4","0.6341865355995507","0.4583333333333333","0.0030892006693268117"
"MultiCrop-88","dual_none","2032","raw","5","0.6976434254667764","0.6842105263157895","0.0024456171965503925"
"MultiCrop-88","dual_none","2032","raw","6","0.7641304015998722","0.64","0.0032179173638820957"
"MultiCrop-88","dual_none","2032","raw","7","0.8386330947316725","0.5517241379310345","0.003732784142103231"
"MultiCrop-88","dual_none","2032","raw","8","0.8962734153600826","0.7222222222222222","0.006950701505985327"
"MultiCrop-88","dual_none","2032","raw","9","0.999354302264585","0.9886573463466104","0.975929978118162"
"MultiCrop-88","dual_none","2032","temperature_scaled","0","0.18339203051893943","0.5","0.00025743338911056766"
"MultiCrop-88","dual_none","2032","temperature_scaled","1","0.24786652100902407","0.0","0.00025743338911056766"
"MultiCrop-88","dual_none","2032","temperature_scaled","2","0.29547068858500986","0.0","0.00038615008366585146"
"MultiCrop-88","dual_none","2032","temperature_scaled","3","0.36841819755535565","0.42857142857142855","0.0009010168618869867"
"MultiCrop-88","dual_none","2032","temperature_scaled","4","0.43434450255855217","0.5555555555555556","0.002316900501995109"
"MultiCrop-88","dual_none","2032","temperature_scaled","5","0.5008154570209329","0.5","0.004633801003990218"
"MultiCrop-88","dual_none","2032","temperature_scaled","6","0.5634799703918021","0.6041666666666666","0.006178401338653623"
"MultiCrop-88","dual_none","2032","temperature_scaled","7","0.634682709831566","0.5757575757575758","0.004247650920324366"
"MultiCrop-88","dual_none","2032","temperature_scaled","8","0.6998101558732932","0.7962962962962963","0.006950701505985327"
